awardnumber,startfiscalyear,endfiscalyear,directcost,allocation_niicode,institution_niicode,project_length,field_niicode,institution_table_group,journal_count
19310158,2007,2010,14100000,0,18001,4,INT,1,1.0
19330175,2007,2009,15300000,0,18001,3,HS,1,0.0
19340126,2007,2009,14400000,0,18001,3,SE,1,27.0
20380114,2008,2010,14400000,0,18001,3,BIO,1,18.0
20380037,2008,2011,10100000,0,18001,4,BIO,1,18.0
20310013,2008,2010,14300000,0,18001,3,INT,1,4.0
20310014,2008,2011,13800000,0,18001,4,INT,1,45.0
20320066,2008,2010,7600000,0,18001,3,HS,1,13.0
20310153,2008,2010,9400000,0,18001,3,INT,1,2.0
20300261,2008,2011,14100000,0,18001,4,INT,1,18.0
20300221,2008,2011,10100000,0,18001,4,INT,1,3.0
20340022,2008,2012,5800000,0,18001,5,SE,1,45.0
20330163,2008,2010,7800000,0,18001,3,HS,1,11.0
21390060,2009,2011,12600000,0,18001,3,BIO,1,4.0
21390132,2009,2011,13300000,0,18001,3,BIO,1,17.0
21310025,2009,2012,14100000,0,18001,4,INT,1,21.0
21300279,2009,2012,14300000,0,18001,4,INT,1,24.0
21330192,2009,2011,10400000,0,18001,3,HS,1,0.0
22320038,2010,2014,8900000,0,18001,5,HS,1,2.0
22310057,2010,2012,14200000,0,18001,3,INT,1,3.0
22390299,2010,2012,13700000,0,18001,3,BIO,1,3.0
22370087,2010,2012,14800000,0,18001,3,BIO,1,35.0
22390038,2010,2012,14100000,0,18001,3,BIO,1,5.0
22360180,2010,2012,13500000,0,18001,3,SE,1,2.0
23390106,2011,2013,15300000,0,18001,3,BIO,1,9.0
23390352,2011,2014,12900000,0,18001,4,BIO,1,27.0
23310025,2011,2013,9700000,0,18001,3,INT,1,21.0
23310184,2011,2015,13500000,0,18001,5,INT,1,2.0
23310192,2011,2013,15500000,0,18001,3,INT,1,0.0
23320009,2011,2014,4900000,0,18001,4,HS,1,10.0
23300246,2011,2014,8100000,0,18001,4,INT,1,3.0
23320140,2011,2013,10700000,0,18001,3,HS,1,20.0
23390376,2011,2013,14600000,0,18001,3,BIO,1,22.0
24380083,2012,2014,6000000,ichibu_kikin,18001,3,BIO,1,0.0
24320056,2012,2014,12600000,ichibu_kikin,18001,3,HS,1,1.0
24330248,2012,2014,5400000,ichibu_kikin,18001,3,HS,1,0.0
24310032,2012,2015,13100000,ichibu_kikin,18001,4,INT,1,3.0
25287031,2013,2017,5200000,ichibu_kikin,18001,5,SE,1,14.0
25282023,2013,2015,14400000,ichibu_kikin,18001,3,INT,1,4.0
25293048,2013,2015,13200000,ichibu_kikin,18001,3,BIO,1,2.0
25293105,2013,2015,13500000,ichibu_kikin,18001,3,BIO,1,5.0
25292091,2013,2016,13200000,ichibu_kikin,18001,4,BIO,1,0.0
25293329,2013,2015,13100000,ichibu_kikin,18001,3,BIO,1,2.0
25291088,2013,2016,13500000,ichibu_kikin,18001,4,BIO,1,9.0
26291093,2014,2017,12300000,ichibu_kikin,18001,4,BIO,1,16.0
26291095,2014,2016,12500000,ichibu_kikin,18001,3,BIO,1,4.0
26292177,2014,2016,8500000,ichibu_kikin,18001,3,BIO,1,6.0
15H04326,2015,2017,13400000,0,18001,3,BIO,1,1.0
15H04425,2015,2017,13900000,0,18001,3,BIO,1,34.0
15H04424,2015,2017,13600000,0,18001,3,BIO,1,6.0
15H04536,2015,2018,12700000,0,18001,4,BIO,1,17.0
15H04516,2015,2019,12600000,0,18001,5,BIO,1,2.0
15H03087,2015,2018,12200000,0,18001,4,INT,1,5.0
15H03008,2015,2017,13000000,0,18001,3,INT,1,0.0
15H02843,2015,2017,13000000,0,18001,3,INT,1,8.0
16H03476,2016,2020,10800000,0,18001,5,HS,1,2.0
16H04053,2016,2018,13600000,0,18001,3,SE,1,15.0
16H03047,2016,2019,12600000,0,18001,4,INT,1,5.0
16H03315,2016,2018,11200000,0,18001,3,HS,1,4.0
16H05404,2016,2018,13400000,0,18001,3,BIO,1,31.0
16H04834,2016,2018,10100000,0,18001,3,BIO,1,11.0
17H03344,2017,2019,11300000,0,18001,3,SE,1,11.0
17H02244,2017,2019,14200000,0,18001,3,HS,1,0.0
17H02666,2017,2019,10800000,0,18001,3,HS,1,6.0
16340028,2004,2006,7600000,0,34304,3,SE,3,0.0
16320056,2004,2007,14200000,0,34304,4,HS,3,8.0
17320009,2005,2008,10700000,0,34304,4,HS,3,41.0
17310029,2005,2008,15300000,0,34304,4,INT,3,16.0
17380007,2005,2008,15600000,0,34304,4,BIO,3,5.0
17330094,2005,2007,4600000,0,34304,3,HS,3,0.0
19370094,2007,2009,13900000,0,34304,3,BIO,3,16.0
19330079,2007,2009,10500000,0,34304,3,HS,3,0.0
20300042,2008,2011,14700000,0,34304,4,INT,3,6.0
20340059,2008,2011,13200000,0,34304,4,SE,3,22.0
21310130,2009,2012,9700000,0,34304,4,INT,3,3.0
21320081,2009,2011,13900000,0,34304,3,HS,3,1.0
21330102,2009,2012,6900000,0,34304,4,HS,3,9.0
22380008,2010,2012,14500000,0,34304,3,BIO,3,5.0
23370092,2011,2015,15400000,0,34304,5,BIO,3,0.0
23330117,2011,2013,13800000,0,34304,3,HS,3,1.0
24370059,2012,2014,14300000,ichibu_kikin,34304,3,BIO,3,8.0
24380178,2012,2014,13500000,ichibu_kikin,34304,3,BIO,3,0.0
24320008,2012,2015,11100000,ichibu_kikin,34304,4,HS,3,52.0
24340058,2012,2016,14600000,ichibu_kikin,34304,5,SE,3,7.0
25291006,2013,2015,7500000,ichibu_kikin,34304,3,BIO,3,7.0
26292007,2014,2016,12400000,ichibu_kikin,34304,3,BIO,3,3.0
26285092,2014,2017,12400000,ichibu_kikin,34304,4,HS,3,5.0
15H03235,2015,2018,9500000,0,34304,4,HS,3,4.0
15H03387,2015,2017,5300000,0,34304,3,HS,3,2.0
15H03371,2015,2017,10500000,0,34304,3,HS,3,2.0
15H03521,2015,2019,13200000,0,34304,5,SE,3,0.0
16H03648,2016,2019,12300000,0,34304,4,HS,3,0.0
16H04788,2016,2019,13200000,0,34304,4,BIO,3,6.0
17H03648,2017,2019,13800000,0,34304,3,BIO,3,3.0
17H03688,2017,2020,13300000,0,34304,4,BIO,3,9.0
17H03750,2017,2019,14100000,0,34304,3,BIO,3,0.0
17H01822,2017,2020,12400000,0,34304,4,INT,3,4.0
17H02961,2017,2019,13600000,0,34304,3,SE,3,24.0
16340029,2004,2007,15100000,0,34406,4,SE,3,127.0
17360055,2005,2007,15700000,0,34406,3,SE,3,8.0
19360382,2007,2009,14700000,0,34406,3,SE,3,17.0
19300165,2007,2010,13700000,0,34406,4,INT,3,5.0
20340141,2008,2010,14100000,0,34406,3,SE,3,5.0
21300011,2009,2011,13600000,0,34406,3,INT,3,15.0
22360360,2010,2012,13700000,0,34406,3,SE,3,13.0
23360175,2011,2014,15100000,0,34406,4,SE,3,19.0
24360141,2012,2015,14600000,ichibu_kikin,34406,4,SE,3,17.0
25289310,2013,2015,13200000,ichibu_kikin,34406,3,SE,3,12.0
26293387,2014,2016,12300000,ichibu_kikin,34406,3,BIO,3,7.0
15H04490,2015,2018,13000000,0,34406,4,BIO,3,1.0
15H03739,2015,2017,13600000,0,34406,3,SE,3,4.0
16H04111,2016,2018,13300000,0,34406,3,SE,3,4.0
16H04207,2016,2019,13000000,0,34406,4,SE,3,44.0
17H03484,2017,2019,12600000,0,34406,3,SE,3,7.0
16340031,2004,2006,15600000,0,12102,3,SE,1,0.0
16330129,2004,2006,9900000,0,12102,3,HS,1,0.0
16330130,2004,2007,11200000,0,12102,4,HS,1,0.0
16350050,2004,2006,15600000,0,12102,3,SE,1,0.0
16350018,2004,2006,15800000,0,12102,3,SE,1,0.0
16300219,2004,2006,12900000,0,12102,3,INT,1,0.0
16300247,2004,2006,5600000,0,12102,3,INT,1,0.0
16300203,2004,2006,15200000,0,12102,3,INT,1,0.0
16300202,2004,2007,9200000,0,12102,4,INT,1,4.0
16300169,2004,2006,11400000,0,12102,3,INT,1,0.0
16300193,2004,2006,12600000,0,12102,3,INT,1,0.0
16300201,2004,2007,13000000,0,12102,4,INT,1,2.0
16300291,2004,2006,12400000,0,12102,3,INT,1,0.0
16300292,2004,2006,12700000,0,12102,3,INT,1,0.0
16300261,2004,2006,14700000,0,12102,3,INT,1,0.0
16300065,2004,2006,14100000,0,12102,3,INT,1,0.0
16300003,2004,2006,14800000,0,12102,3,INT,1,0.0
16300012,2004,2006,14900000,0,12102,3,INT,1,0.0
16300022,2004,2006,13100000,0,12102,3,INT,1,0.0
16300129,2004,2006,11700000,0,12102,3,INT,1,0.0
16300135,2004,2006,14700000,0,12102,3,INT,1,0.0
16320047,2004,2007,5200000,0,12102,4,HS,1,24.0
16320061,2004,2007,8700000,0,12102,4,HS,1,8.0
16320064,2004,2007,11000000,0,12102,4,HS,1,2.0
16320105,2004,2007,11400000,0,12102,4,HS,1,0.0
16320008,2004,2007,6300000,0,12102,4,HS,1,0.0
16310066,2004,2007,9600000,0,12102,4,INT,1,10.0
16310083,2004,2006,15800000,0,12102,3,INT,1,0.0
16390178,2004,2006,6200000,0,12102,3,BIO,1,0.0
16390089,2004,2006,14400000,0,12102,3,BIO,1,0.0
16390203,2004,2006,9200000,0,12102,3,BIO,1,0.0
16380184,2004,2006,14900000,0,12102,3,BIO,1,0.0
16380196,2004,2006,15400000,0,12102,3,BIO,1,0.0
16380215,2004,2006,15400000,0,12102,3,BIO,1,0.0
16380216,2004,2006,15600000,0,12102,3,BIO,1,0.0
16390646,2004,2006,5700000,0,12102,3,BIO,1,0.0
16390624,2004,2006,13500000,0,12102,3,BIO,1,0.0
16390472,2004,2006,13800000,0,12102,3,BIO,1,0.0
16390493,2004,2006,13500000,0,12102,3,BIO,1,0.0
16360308,2004,2006,10900000,0,12102,3,SE,1,0.0
16360397,2004,2006,13600000,0,12102,3,SE,1,0.0
16360146,2004,2006,9600000,0,12102,3,SE,1,0.0
16360184,2004,2006,13900000,0,12102,3,SE,1,0.0
16360197,2004,2006,10300000,0,12102,3,SE,1,0.0
16380055,2004,2006,6900000,0,12102,3,BIO,1,0.0
16380020,2004,2006,14400000,0,12102,3,BIO,1,0.0
16370017,2004,2006,15500000,0,12102,3,BIO,1,0.0
16380003,2004,2007,13300000,0,12102,4,BIO,1,6.0
16370034,2004,2007,14600000,0,12102,4,BIO,1,7.0
17320054,2005,2008,14900000,0,12102,4,HS,1,12.0
17320069,2005,2008,12400000,0,12102,4,HS,1,25.0
17320023,2005,2007,14000000,0,12102,3,HS,1,1.0
17330005,2005,2008,13800000,0,12102,4,HS,1,0.0
17320077,2005,2008,4500000,0,12102,4,HS,1,2.0
17320076,2005,2008,7500000,0,12102,4,HS,1,7.0
17300243,2005,2007,9700000,0,12102,3,INT,1,1.0
17300294,2005,2007,14000000,0,12102,3,INT,1,5.0
17310003,2005,2007,15400000,0,12102,3,INT,1,6.0
17310004,2005,2008,3900000,0,12102,4,INT,1,13.0
17310019,2005,2007,15800000,0,12102,3,INT,1,7.0
17310069,2005,2007,13900000,0,12102,3,INT,1,8.0
17310042,2005,2007,15000000,0,12102,3,INT,1,2.0
17390063,2005,2007,14400000,0,12102,3,BIO,1,3.0
17390296,2005,2008,14400000,0,12102,4,BIO,1,13.0
17380016,2005,2007,5900000,0,12102,3,BIO,1,0.0
17380051,2005,2007,14800000,0,12102,3,BIO,1,2.0
17380149,2005,2007,10200000,0,12102,3,BIO,1,12.0
17380148,2005,2007,15200000,0,12102,3,BIO,1,2.0
17300098,2005,2007,14800000,0,12102,3,INT,1,2.0
17300201,2005,2008,14900000,0,12102,4,INT,1,26.0
17300203,2005,2007,15100000,0,12102,3,INT,1,10.0
17300204,2005,2007,15200000,0,12102,3,INT,1,3.0
17300205,2005,2007,12700000,0,12102,3,INT,1,2.0
18360030,2005,2007,12600000,0,12102,3,SE,1,2.0
17300192,2005,2007,8900000,0,12102,3,INT,1,2.0
17300028,2005,2007,9100000,0,12102,3,INT,1,5.0
17300004,2005,2007,10700000,0,12102,3,INT,1,23.0
17300011,2005,2008,15000000,0,12102,4,INT,1,13.0
17300071,2005,2008,8700000,0,12102,4,INT,1,1.0
17300078,2005,2007,9400000,0,12102,3,INT,1,3.0
17390390,2005,2007,14400000,0,12102,3,BIO,1,2.0
17390359,2005,2007,15400000,0,12102,3,BIO,1,3.0
17390575,2005,2008,14900000,0,12102,4,BIO,1,16.0
17390472,2005,2007,7000000,0,12102,3,BIO,1,2.0
17340093,2005,2007,15700000,0,12102,3,SE,1,27.0
17340101,2005,2007,13800000,0,12102,3,SE,1,16.0
17340066,2005,2008,14200000,0,12102,4,SE,1,23.0
17340052,2005,2007,13800000,0,12102,3,SE,1,2.0
17340158,2005,2007,9600000,0,12102,3,SE,1,14.0
17340154,2005,2007,8800000,0,12102,3,SE,1,6.0
17330098,2005,2008,13400000,0,12102,4,HS,1,8.0
17330109,2005,2007,7800000,0,12102,3,HS,1,0.0
17330108,2005,2007,9500000,0,12102,3,HS,1,6.0
17330045,2005,2007,11900000,0,12102,3,HS,1,4.0
17330060,2005,2008,14100000,0,12102,4,HS,1,0.0
17330199,2005,2007,8300000,0,12102,3,HS,1,5.0
17340001,2005,2008,14500000,0,12102,4,SE,1,18.0
17330177,2005,2007,14500000,0,12102,3,HS,1,5.0
17330176,2005,2007,5600000,0,12102,3,HS,1,1.0
17350077,2005,2008,14700000,0,12102,4,SE,1,8.0
17350081,2005,2007,15000000,0,12102,3,SE,1,6.0
17360318,2005,2007,15200000,0,12102,3,SE,1,5.0
17360348,2005,2007,15500000,0,12102,3,SE,1,14.0
17360452,2005,2007,6100000,0,12102,3,SE,1,3.0
17370029,2005,2008,13800000,0,12102,4,BIO,1,35.0
17370030,2005,2007,10700000,0,12102,3,BIO,1,7.0
17370013,2005,2007,14500000,0,12102,3,BIO,1,4.0
17360253,2005,2007,14500000,0,12102,3,SE,1,3.0
17360004,2005,2007,14700000,0,12102,3,SE,1,5.0
17360135,2005,2007,9300000,0,12102,3,SE,1,3.0
18390158,2006,2008,6900000,0,12102,3,BIO,1,4.0
18390080,2006,2008,14600000,0,12102,3,BIO,1,14.0
18390081,2006,2008,14300000,0,12102,3,BIO,1,9.0
18390194,2006,2008,14600000,0,12102,3,BIO,1,11.0
18390203,2006,2008,4000000,0,12102,3,BIO,1,1.0
18390534,2006,2008,15400000,0,12102,3,BIO,1,4.0
18390359,2006,2008,9600000,0,12102,3,BIO,1,9.0
18360241,2006,2008,15100000,0,12102,3,SE,1,1.0
18360301,2006,2008,15900000,0,12102,3,SE,1,16.0
18360223,2006,2008,15300000,0,12102,3,SE,1,25.0
18360116,2006,2008,14300000,0,12102,3,SE,1,2.0
18360160,2006,2008,14500000,0,12102,3,SE,1,12.0
18310101,2006,2008,5800000,0,12102,3,INT,1,15.0
18310075,2006,2009,5700000,0,12102,4,INT,1,31.0
18310005,2006,2008,11400000,0,12102,3,INT,1,4.0
18310051,2006,2008,14700000,0,12102,3,INT,1,7.0
18320063,2006,2008,7500000,0,12102,3,HS,1,23.0
18320018,2006,2008,7100000,0,12102,3,HS,1,5.0
18300092,2006,2009,14700000,0,12102,4,INT,1,18.0
18300080,2006,2008,12800000,0,12102,3,INT,1,1.0
18300119,2006,2008,10400000,0,12102,3,INT,1,0.0
18300013,2006,2009,6900000,0,12102,4,INT,1,7.0
18300040,2006,2008,15300000,0,12102,3,INT,1,4.0
18300071,2006,2008,14600000,0,12102,3,INT,1,1.0
18300183,2006,2008,11700000,0,12102,3,INT,1,19.0
18300221,2006,2008,14400000,0,12102,3,INT,1,10.0
18300215,2006,2008,15400000,0,12102,3,INT,1,10.0
18300208,2006,2009,13200000,0,12102,4,INT,1,19.0
18320115,2006,2009,9300000,0,12102,4,HS,1,7.0
18340126,2006,2009,14100000,0,12102,4,SE,1,13.0
18340034,2006,2008,13300000,0,12102,3,SE,1,23.0
18360017,2006,2008,15300000,0,12102,3,SE,1,18.0
18360006,2006,2008,14800000,0,12102,3,SE,1,9.0
18360005,2006,2008,12000000,0,12102,3,SE,1,6.0
18360044,2006,2008,15000000,0,12102,3,SE,1,1.0
18360043,2006,2008,12800000,0,12102,3,SE,1,7.0
18360029,2006,2008,11400000,0,12102,3,SE,1,14.0
18330057,2006,2008,9900000,0,12102,3,HS,1,12.0
18330034,2006,2008,8900000,0,12102,3,HS,1,13.0
18330029,2006,2008,14500000,0,12102,3,HS,1,10.0
18330199,2006,2008,13400000,0,12102,3,HS,1,10.0
18330198,2006,2008,11100000,0,12102,3,HS,1,13.0
18330185,2006,2008,15100000,0,12102,3,HS,1,7.0
18330162,2006,2008,13800000,0,12102,3,HS,1,0.0
18330161,2006,2009,14300000,0,12102,4,HS,1,7.0
19360370,2007,2009,14400000,0,12102,3,SE,1,9.0
19360285,2007,2010,11200000,0,12102,4,SE,1,28.0
19360082,2007,2009,13000000,0,12102,3,SE,1,0.0
19360269,2007,2009,7000000,0,12102,3,SE,1,10.0
19360268,2007,2009,12300000,0,12102,3,SE,1,3.0
19390387,2007,2009,14400000,0,12102,3,BIO,1,0.0
19390424,2007,2009,14200000,0,12102,3,BIO,1,60.0
19390402,2007,2009,14300000,0,12102,3,BIO,1,26.0
19390271,2007,2009,10900000,0,12102,3,BIO,1,44.0
19390270,2007,2009,14000000,0,12102,3,BIO,1,23.0
19390545,2007,2009,14500000,0,12102,3,BIO,1,4.0
19390439,2007,2009,14600000,0,12102,3,BIO,1,21.0
19380190,2007,2010,8500000,0,12102,4,BIO,1,3.0
19380133,2007,2009,15200000,0,12102,3,BIO,1,13.0
19310104,2007,2009,15200000,0,12102,3,INT,1,12.0
19300304,2007,2009,10300000,0,12102,3,INT,1,13.0
19300305,2007,2009,11400000,0,12102,3,INT,1,8.0
19310003,2007,2009,15700000,0,12102,3,INT,1,16.0
19300271,2007,2009,13500000,0,12102,3,INT,1,14.0
19330081,2007,2010,5800000,0,12102,4,HS,1,13.0
19330126,2007,2010,13800000,0,12102,4,HS,1,25.0
19320070,2007,2010,7800000,0,12102,4,HS,1,33.0
19330019,2007,2010,14200000,0,12102,4,HS,1,0.0
19340020,2007,2010,14300000,0,12102,4,SE,1,16.0
19330196,2007,2010,11800000,0,12102,4,HS,1,39.0
19300180,2007,2009,14100000,0,12102,3,INT,1,15.0
19300143,2007,2010,14700000,0,12102,4,INT,1,13.0
19300229,2007,2009,15200000,0,12102,3,INT,1,9.0
19300238,2007,2009,10300000,0,12102,3,INT,1,3.0
19300259,2007,2009,7800000,0,12102,3,INT,1,6.0
19300228,2007,2009,14300000,0,12102,3,INT,1,3.0
19300208,2007,2009,6100000,0,12102,3,INT,1,7.0
19330140,2007,2009,10300000,0,12102,3,HS,1,23.0
19300209,2007,2009,8800000,0,12102,3,INT,1,5.0
